it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	l_66	l_67	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	m_66	m_67	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	r_66	r_67	
0	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.11918064948786611	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	0.74768092170750533	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922	-0.62850027221963922
1000	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.59636584908617463	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.44838582296619978	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485	0.14798002611997485
2000	1.5062131048153988	1.5062131048153988	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.30254744154397789	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.21884736453698658	0.88469643862154101	0.88469643862154101	0.88469643862154101	0.88469643862154101	0.88469643862154101	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.21232199171928171	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.18864407795716356	0.62151666619385781	0.62151666619385781	-0.58214899707756307	-0.58214899707756307	-0.58214899707756307	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.090225449824696186	0.0065253728177048775	0.0065253728177048775	0.0065253728177048775	0.0065253728177048775	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019	0.030203286579823019
3000	2.0203972715589966	2.0203972715589966	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.38980753644973393	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23713487099642624	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	0.23578293015018517	2.1106906341339009	2.1106906341339009	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.23176574420833088	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.070955184091324591	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.11662575903065328	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	0.16485697725846504	-0.090293362574904279	-0.090293362574904279	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.15804179224140305	0.0053691267880953686	0.0053691267880953686	0.0053691267880953686	0.0053691267880953686	0.0053691267880953686	0.0053691267880953686	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.16617968690510165	0.12050911196577296	0.12050911196577296	0.12050911196577296	0.12050911196577296	0.12050911196577296	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.11915717111953189	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129	0.070925952891720129
4000	1.8597803180087538	1.8597803180087538	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.32481485730677706	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	0.24494347512003389	2.4138412379345504	2.4138412379345504	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.24107685161037987	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.18000399545588397	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.054910393330168721	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	0.21876607158803091	-0.55406091992579665	-0.55406091992579665	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.083738005696397194	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.14481086185089309	0.064939479664149924	0.064939479664149924	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.19003308178986517	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985	0.026177403532002985
5000	2.6894970453946194	2.6894970453946194	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.30747616785692572	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	0.18203152156774849	2.9856230220315907	2.9856230220315907	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.19582930824564074	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.18361513733174648	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.049331106587982919	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	0.23845024382269053	-0.29612597663697127	-0.29612597663697127	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.11164685961128498	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	0.12386103052517924	-0.0015836157639979864	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	0.13270041497976556	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044	-0.056418722254942044
6000	2.2788010686411218	2.2788010686411218	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.26429898423378256	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	0.25430562077253904	2.1742777610661963	2.1742777610661963	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.19932970269276684	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.092647007488644545	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.050573430574660412	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.41440547528237404	0.10452330757492545	0.10452330757492545	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.064969281541015722	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.17165197674513802	0.1616586132838945	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	0.20373219019787864	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499	-0.16009985450983499
